ozon_id,ds_score
57793699,0.8234758338673782
57888351,0.8317553734009775
57912809,0.3969512371888011
58219032,0.8862401612271096
58285504,0.8692169470457624
58412763,0.7980306972106364
58435686,0.9057049540824051
58489789,0.7680387537108067
58716471,0.770229248840663
58855732,0.7097335518668368
58941588,0.7103196061286637
58952761,0.9059284386033055
58970094,0.8103327257234191
58973770,0.8961023576148384
59012803,0.7352432654588065
59020992,0.8863386222965294
59091259,0.9999999999036424
59211869,0.8913346789141345
59335023,0.8065242637833684
59343578,0.908238662469834
59530662,0.8332715055783122
59585042,0.7580993327265773
59599758,0.8785337187519329
59600765,0.8539913686001134
59655533,0.8301465000487018
59673432,0.848901130770964
59823093,0.7884715417379891
60005207,0.9271042335911512
60054753,0.6525192906289428
60075502,0.8539624993253068
60082929,0.913279211075239
60169445,0.8027901420547772
60240445,0.6856713414044147
60285332,0.9693512863932219
60452322,0.8553989536105595
60566244,0.8057776021803256
60574407,0.9351055968902404
60760525,0.8555545141913574
60827375,0.8773681260903841
60929812,0.7708756627512365
61060669,0.9106823424052228
61211594,0.8380656069759034
61463180,0.9328417489320657
61620258,0.854585546081821
61746586,0.9816501503127583
61763793,0.7873571417817253
61819987,0.9224088903826504
61928391,0.9556976618519186
61934412,0.9025221717133896
62001500,0.7329672875522482
62005171,0.9278800036036623
62020645,0.8759409554404147
62170042,0.6833089168677992
62243092,0.834910446053712
62351004,0.8280411023933492
62430432,0.8554818920746319
62520203,0.7685378592547107
62585232,0.8712233150623092
62599531,0.72712478124151
62706324,0.8871950320668645
62799917,0.8074951301205031
62826949,0.9050748279211521
62829051,0.8025513294339928
63084753,0.9142491176289853
63094058,0.8166378534259284
63124555,0.8519242882685069
63134307,0.8612914918431105
63280930,0.8178583883208643
63307389,0.988945053138466
63417973,0.8835061551227303
63437457,0.8309417480681488
63440252,0.49999999995978145
63531189,0.9074012978110715
63600319,0.9873285324785168
63770730,0.8733073800121672
63924719,0.5000000004690657
63931973,0.777591388499546
64019003,0.9111821522432639
64067553,0.8382834124133409
64081946,0.8825896135630942
64120039,0.9423661825652758
64164148,0.9022443295704906
64183092,0.904023943977758
64188317,0.8652555547064498
64238968,0.8797012660290331
64242225,0.8160711973401451
64433660,0.8067225896040746
64490365,0.8915066128215972
64525975,0.8045415087125304
64602804,0.7662928028223888
64669500,0.9194900038004234
64706711,0.9484670095593648
64741703,0.918812381450562
64771037,0.6654789832733141
64802710,0.8061825947362649
65061977,0.7543038724717893
65127235,0.7818348496824992
65305697,0.7484964717950916
65306552,0.7431153430108104
65308282,0.7804242152480498
65503601,0.9994740222057131
65572491,0.9003340009862074
65821660,0.8880368600434182
65935926,0.851506288343561
66079492,0.8055359620182314
66349212,0.9233726018019959
66440333,0.5000000006359232
66456141,0.8552562304273197
66654960,0.788320487468583
66799662,0.8584115722449841
66986952,0.8735546413349677
67148718,0.8714913903936296
67191180,0.868970438277693
67256406,0.6778572274308775
67346176,0.7234891487771785
67465977,0.843787222897203
67552921,0.9029869010807533
67559268,0.8695368644841519
67571445,0.7493584331156293
67602379,0.7827752121804226
67744236,0.8651513895831339
67754594,0.718078781497496
67779431,0.8688681614409401
67853327,0.84657328519589
67892895,0.3644306760138949
67903154,0.8224345100863376
67948427,0.8782049636011385
67954091,0.9193222139949344
68075224,0.900639393546983
68289611,0.5000000000050183
68445864,0.6667798432423166
68537913,0.9033186939821224
68594492,0.8035799282865497
68841251,0.8437120298765688
69003858,0.9407584767871638
69023651,0.7617075260341188
69040067,0.8505902506795576
69052838,0.9440923578187833
69112100,0.8521535483247454
69169261,0.8206102708248596
69189232,0.8848369696368669
69212833,0.9020282316776729
69261871,0.8201252336110274
69467567,0.8665586594726654
69557548,0.8637833250992274
69567444,0.9209445006820068
69598586,0.9161958019334064
69621909,0.49999999595821587
69738747,0.8310576323213008
69755614,0.7821802346519887
69884918,0.7085753826588371
70270430,0.7441660373163046
70300743,0.9688866717034177
70317724,0.8766857956568924
70318334,0.8659750672474511
70382594,0.9272454574623221
70451658,0.7259475510955107
70668364,0.6249071343163832
70753055,0.8113219595958784
70891817,0.9107633946645999
71013780,0.8802246460950144
71056455,0.7178226566454051
71063311,0.6146952652198789
71133857,0.7488936744035193
71307784,0.5000000000106736
71512359,0.9999999998761538
71531749,0.8947445923794624
71574246,0.8386064180054673
71836517,0.9387166712231744
71988521,0.7950647147904665
72409784,0.2085148895606039
72418765,0.8644250303538252
72486871,0.7069598987041871
72578306,0.7970661361833924
72696402,0.7381135986127123
72734775,0.9027478505131658
72751816,0.9035928482161673
72756946,0.87834462573413
72928429,0.7932072955254471
72975350,0.8667108861506665
73025276,0.8556121992888146
73117977,0.7327035240633976
73135275,0.8478235942666037
73272502,0.775959284905839
73441752,0.8693326427727553
73535405,0.7821970967852198
73595871,0.8205537726010919
73600149,0.7400589044308141
73608995,0.9641267010976486
74241051,0.9547252664792284
74250876,0.8466480185627983
74260797,0.8437911934983913
74696856,0.9328198763498887
74762130,0.9903971926055052
75033876,0.7968956998074472
75146967,0.8379879520749733
75207391,0.39251923983079456
75347994,0.8545211076842616
75591655,0.847040208029527
75715545,0.8141880060879487
75798476,0.8606903899290443
76186213,0.9083769434194362
76330675,0.8930564891367442
76651441,0.8858211812506885
