ozon_id,mace_score
69755614,0.46037652333719326
69884918,0.3868812453519114
70270430,0.7200578431405698
70300743,0.8275879924250933
70317724,0.613638964055096
70318334,0.6064755185634034
70382594,0.8449267310909976
70451658,0.38232382979889545
70668364,0.18998505444774938
70753055,0.501025438691466
70891817,0.99
71013780,0.9263374230671731
71056455,0.38108307028479926
71063311,0.18782039356040126
71133857,0.6244436675822249
71307784,0.010000000000000009
71512359,0.99
71531749,0.39168864894417266
71574246,0.6283215061040034
71836517,0.8276223539254072
71988521,0.8538190063924368
72409784,0.47875786469442705
72418765,0.47890718602785187
72486871,0.4546761435667933
72578306,0.5747814901162075
72696402,0.3801370427816261
72734775,0.6872423305821445
72751816,0.7392453236345911
72756946,0.7563432235185483
72928429,0.4509412245889606
72975350,0.5833184465772865
73025276,0.5794346791347245
73117977,0.5336156830068899
73135275,0.7174053188715028
73272502,0.6372888775917436
73441752,0.8849024318205067
73535405,0.8532962673661553
73595871,0.99
73600149,0.20826016752316756
73608995,0.24650908862763754
74241051,0.7941943611414282
74250876,0.5888441613955673
74260797,0.8743322330135157
74696856,0.8825693945039292
74762130,0.8928824332389351
75033876,0.796675510600281
75146967,0.6382755709809163
75207391,0.99
75347994,0.6770404474948793
75591655,0.7658631390463073
75715545,0.7311322837427245
75798476,0.8147228430757574
76186213,0.6382439479030688
76330675,0.8232162256647324
76651441,0.7269018863316317
76694140,0.0726960100500319
76744901,0.5416013486902309
76755982,0.08769584837880717
76833646,0.99
76915377,0.6648303121448893
77030587,0.5755290706341339
77276709,0.3666406294010053
77345000,0.7556935829569691
77466817,0.6280372895750277
77590147,0.8171237700013164
77769087,0.7259677360874652
77878113,0.19074319716990562
78119163,0.5955175629423404
78289462,0.99
78667061,0.10591095349101454
78684967,0.42212030612133533
78775208,0.8243060199009965
78907469,0.6725548689465305
79388452,0.3822489286644145
79477544,0.4798462585005868
79717265,0.7134011527462181
79852537,0.6604761004921673
79958958,0.47669893377358896
80072995,0.859956702357705
80122418,0.37295824242805264
80284370,0.24331630613234834
80346946,0.7455712233008547
80397954,0.7324034578503811
80474766,0.7326863092430858
80595241,0.7746767514398196
80614337,0.7017504759205307
80624621,0.8116692229881927
80674066,0.7316077284766078
80693112,0.8922639666994003
80812973,0.8242411935846705
80945830,0.14198461818944574
81026378,0.5283379370766588
81089878,0.7901588258679715
81499503,0.5308518294574048
81624909,0.8533726640182528
81630425,0.7501388750902847
81655489,0.4016462438520998
81680886,0.5758393012557396
81724064,0.7045757642467236
81799931,0.7246529057635991
81979764,0.45462683877548526
82013293,0.8670096889464419
82078545,0.7919652106177739
82110436,0.3431944151820179
82177559,0.9302752442836271
82677262,0.99
83138883,0.6730445585212252
83165266,0.7066163759216157
